,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
71,NCE-PLRec,200,1,1,10,Cosine,0,0.8,,"[0.1425, 0.0006]","[0.06, 0.0003]","[0.0516, 0.0003]","[0.0458, 0.0002]","[0.0748, 0.0004]","[0.0297, 0.0001]","[0.0703, 0.0004]","[0.1102, 0.0007]","[0.1368, 0.0007]","[0.1575, 0.0008]","[0.0731, 0.0006]","[0.24, 0.0009]"
72,NCE-PLRec,200,1,1,10,Cosine,0,0.9,,"[0.1481, 0.0006]","[0.0621, 0.0003]","[0.0534, 0.0003]","[0.0474, 0.0002]","[0.077, 0.0004]","[0.0308, 0.0001]","[0.0727, 0.0004]","[0.1144, 0.0007]","[0.1421, 0.0007]","[0.1638, 0.0008]","[0.0756, 0.0006]","[0.2504, 0.0009]"
73,NCE-PLRec,200,1,1,10,Cosine,0,1.0,,"[0.1612, 0.0006]","[0.0666, 0.0003]","[0.0574, 0.0003]","[0.0509, 0.0002]","[0.0824, 0.0004]","[0.0334, 0.0001]","[0.0785, 0.0005]","[0.1246, 0.0007]","[0.155, 0.0008]","[0.1784, 0.0008]","[0.0822, 0.0006]","[0.2752, 0.0009]"
74,NCE-PLRec,200,1,1,10,Cosine,0,1.1,,"[0.2726, 0.0007]","[0.1056, 0.0004]","[0.0894, 0.0003]","[0.0785, 0.0003]","[0.1332, 0.0005]","[0.0489, 0.0002]","[0.1358, 0.0006]","[0.2336, 0.0009]","[0.283, 0.001]","[0.3207, 0.001]","[0.1584, 0.0008]","[0.4567, 0.0011]"
75,NCE-PLRec,200,1,1,10,Cosine,0,1.2,,"[0.3368, 0.0007]","[0.1326, 0.0004]","[0.1153, 0.0003]","[0.1024, 0.0003]","[0.1573, 0.0006]","[0.0625, 0.0002]","[0.1572, 0.0007]","[0.2938, 0.001]","[0.3675, 0.0011]","[0.4223, 0.0011]","[0.1849, 0.0009]","[0.59, 0.0011]"
76,NCE-PLRec,200,1,1,10,Cosine,0,1.3,,"[0.3242, 0.0007]","[0.1253, 0.0004]","[0.111, 0.0004]","[0.1002, 0.0003]","[0.1456, 0.0006]","[0.0648, 0.0002]","[0.1442, 0.0006]","[0.2633, 0.001]","[0.3371, 0.001]","[0.3945, 0.0011]","[0.1611, 0.0008]","[0.5864, 0.0011]"
77,NCE-PLRec,200,1,10,10,Cosine,0,0.7,,"[0.1393, 0.0006]","[0.0588, 0.0003]","[0.0506, 0.0002]","[0.0449, 0.0002]","[0.0731, 0.0004]","[0.0291, 0.0001]","[0.0688, 0.0004]","[0.1078, 0.0007]","[0.1339, 0.0007]","[0.1544, 0.0008]","[0.0713, 0.0005]","[0.2346, 0.0009]"
78,NCE-PLRec,200,1,10,10,Cosine,0,0.8,,"[0.1425, 0.0006]","[0.06, 0.0003]","[0.0516, 0.0003]","[0.0458, 0.0002]","[0.0748, 0.0004]","[0.0297, 0.0001]","[0.0703, 0.0004]","[0.1102, 0.0007]","[0.1368, 0.0007]","[0.1575, 0.0008]","[0.0731, 0.0006]","[0.24, 0.0009]"
79,NCE-PLRec,200,1,10,10,Cosine,0,0.9,,"[0.1481, 0.0006]","[0.0621, 0.0003]","[0.0534, 0.0003]","[0.0474, 0.0002]","[0.077, 0.0004]","[0.0308, 0.0001]","[0.0727, 0.0004]","[0.1144, 0.0007]","[0.1421, 0.0007]","[0.1638, 0.0008]","[0.0756, 0.0006]","[0.2504, 0.0009]"
80,NCE-PLRec,200,1,10,10,Cosine,0,1.0,,"[0.1612, 0.0006]","[0.0666, 0.0003]","[0.0574, 0.0003]","[0.0509, 0.0002]","[0.0824, 0.0004]","[0.0334, 0.0001]","[0.0785, 0.0005]","[0.1246, 0.0007]","[0.155, 0.0008]","[0.1784, 0.0008]","[0.0822, 0.0006]","[0.2752, 0.0009]"
81,NCE-PLRec,200,1,10,10,Cosine,0,1.1,,"[0.2726, 0.0007]","[0.1056, 0.0004]","[0.0894, 0.0003]","[0.0785, 0.0003]","[0.1332, 0.0005]","[0.0489, 0.0002]","[0.1358, 0.0006]","[0.2336, 0.0009]","[0.283, 0.001]","[0.3207, 0.001]","[0.1584, 0.0008]","[0.4567, 0.0011]"
82,NCE-PLRec,200,1,10,10,Cosine,0,1.2,,"[0.3368, 0.0007]","[0.1326, 0.0004]","[0.1153, 0.0003]","[0.1024, 0.0003]","[0.1573, 0.0006]","[0.0625, 0.0002]","[0.1572, 0.0007]","[0.2938, 0.001]","[0.3675, 0.0011]","[0.4223, 0.0011]","[0.1849, 0.0009]","[0.59, 0.0011]"
83,NCE-PLRec,200,1,10,10,Cosine,0,1.3,,"[0.3242, 0.0007]","[0.1253, 0.0004]","[0.111, 0.0004]","[0.1002, 0.0003]","[0.1456, 0.0006]","[0.0648, 0.0002]","[0.1442, 0.0006]","[0.2633, 0.001]","[0.3371, 0.001]","[0.3945, 0.0011]","[0.1611, 0.0008]","[0.5864, 0.0011]"
84,NCE-PLRec,200,1,100,10,Cosine,0,0.7,,"[0.1393, 0.0006]","[0.0588, 0.0003]","[0.0506, 0.0002]","[0.0449, 0.0002]","[0.0731, 0.0004]","[0.0291, 0.0001]","[0.0688, 0.0004]","[0.1078, 0.0007]","[0.1339, 0.0007]","[0.1544, 0.0008]","[0.0713, 0.0005]","[0.2346, 0.0009]"
85,NCE-PLRec,200,1,100,10,Cosine,0,0.8,,"[0.1425, 0.0006]","[0.06, 0.0003]","[0.0516, 0.0003]","[0.0458, 0.0002]","[0.0748, 0.0004]","[0.0297, 0.0001]","[0.0703, 0.0004]","[0.1102, 0.0007]","[0.1368, 0.0007]","[0.1575, 0.0008]","[0.0731, 0.0006]","[0.24, 0.0009]"
86,NCE-PLRec,200,1,100,10,Cosine,0,0.9,,"[0.1481, 0.0006]","[0.0621, 0.0003]","[0.0534, 0.0003]","[0.0474, 0.0002]","[0.077, 0.0004]","[0.0308, 0.0001]","[0.0727, 0.0004]","[0.1144, 0.0007]","[0.1421, 0.0007]","[0.1638, 0.0008]","[0.0756, 0.0006]","[0.2504, 0.0009]"
87,NCE-PLRec,200,1,100,10,Cosine,0,1.0,,"[0.1612, 0.0006]","[0.0666, 0.0003]","[0.0574, 0.0003]","[0.0509, 0.0002]","[0.0824, 0.0004]","[0.0334, 0.0001]","[0.0785, 0.0005]","[0.1246, 0.0007]","[0.155, 0.0008]","[0.1784, 0.0008]","[0.0822, 0.0006]","[0.2752, 0.0009]"
88,NCE-PLRec,200,1,100,10,Cosine,0,1.1,,"[0.2726, 0.0007]","[0.1056, 0.0004]","[0.0894, 0.0003]","[0.0785, 0.0003]","[0.1332, 0.0005]","[0.0489, 0.0002]","[0.1358, 0.0006]","[0.2336, 0.0009]","[0.283, 0.001]","[0.3207, 0.001]","[0.1584, 0.0008]","[0.4567, 0.0011]"
89,NCE-PLRec,200,1,100,10,Cosine,0,1.2,,"[0.3368, 0.0007]","[0.1326, 0.0004]","[0.1153, 0.0003]","[0.1024, 0.0003]","[0.1573, 0.0006]","[0.0625, 0.0002]","[0.1572, 0.0007]","[0.2938, 0.001]","[0.3675, 0.0011]","[0.4223, 0.0011]","[0.1849, 0.0009]","[0.5901, 0.0011]"
90,NCE-PLRec,200,1,100,10,Cosine,0,1.3,,"[0.3242, 0.0007]","[0.1253, 0.0004]","[0.111, 0.0004]","[0.1002, 0.0003]","[0.1456, 0.0006]","[0.0648, 0.0002]","[0.1442, 0.0006]","[0.2633, 0.001]","[0.3371, 0.001]","[0.3945, 0.0011]","[0.1611, 0.0008]","[0.5864, 0.0011]"
91,NCE-PLRec,200,1,1000,10,Cosine,0,0.7,,"[0.1394, 0.0006]","[0.0588, 0.0003]","[0.0506, 0.0002]","[0.0449, 0.0002]","[0.0731, 0.0004]","[0.0291, 0.0001]","[0.0688, 0.0004]","[0.1078, 0.0007]","[0.1339, 0.0007]","[0.1544, 0.0008]","[0.0713, 0.0005]","[0.2347, 0.0009]"
92,NCE-PLRec,200,1,1000,10,Cosine,0,0.8,,"[0.1425, 0.0006]","[0.06, 0.0003]","[0.0516, 0.0003]","[0.0459, 0.0002]","[0.0748, 0.0004]","[0.0297, 0.0001]","[0.0703, 0.0004]","[0.1102, 0.0007]","[0.1368, 0.0007]","[0.1576, 0.0008]","[0.0731, 0.0006]","[0.24, 0.0009]"
93,NCE-PLRec,200,1,1000,10,Cosine,0,0.9,,"[0.1481, 0.0006]","[0.0621, 0.0003]","[0.0534, 0.0003]","[0.0475, 0.0002]","[0.077, 0.0004]","[0.0309, 0.0001]","[0.0727, 0.0004]","[0.1145, 0.0007]","[0.1421, 0.0007]","[0.1638, 0.0008]","[0.0756, 0.0006]","[0.2505, 0.0009]"
94,NCE-PLRec,200,1,1000,10,Cosine,0,1.0,,"[0.1613, 0.0006]","[0.0666, 0.0003]","[0.0574, 0.0003]","[0.051, 0.0002]","[0.0824, 0.0004]","[0.0335, 0.0001]","[0.0785, 0.0005]","[0.1246, 0.0007]","[0.155, 0.0008]","[0.1785, 0.0008]","[0.0823, 0.0006]","[0.2754, 0.0009]"
95,NCE-PLRec,200,1,1000,10,Cosine,0,1.1,,"[0.2726, 0.0007]","[0.1056, 0.0004]","[0.0894, 0.0003]","[0.0785, 0.0003]","[0.1332, 0.0005]","[0.0489, 0.0002]","[0.1359, 0.0006]","[0.2336, 0.0009]","[0.2831, 0.001]","[0.3208, 0.001]","[0.1584, 0.0008]","[0.4569, 0.0011]"
96,NCE-PLRec,200,1,1000,10,Cosine,0,1.2,,"[0.3369, 0.0007]","[0.1327, 0.0004]","[0.1153, 0.0003]","[0.1024, 0.0003]","[0.1574, 0.0006]","[0.0625, 0.0002]","[0.1572, 0.0007]","[0.2938, 0.001]","[0.3676, 0.0011]","[0.4224, 0.0011]","[0.1849, 0.0009]","[0.5902, 0.0011]"
97,NCE-PLRec,200,1,1000,10,Cosine,0,1.3,,"[0.3243, 0.0007]","[0.1254, 0.0004]","[0.111, 0.0004]","[0.1002, 0.0003]","[0.1456, 0.0006]","[0.0648, 0.0002]","[0.1442, 0.0006]","[0.2633, 0.001]","[0.3372, 0.001]","[0.3946, 0.0011]","[0.1611, 0.0008]","[0.5866, 0.0011]"
98,NCE-PLRec,200,1,10000,10,Cosine,0,0.7,,"[0.1396, 0.0006]","[0.0588, 0.0003]","[0.0506, 0.0002]","[0.045, 0.0002]","[0.0731, 0.0004]","[0.0291, 0.0001]","[0.0688, 0.0004]","[0.1079, 0.0007]","[0.1341, 0.0007]","[0.1546, 0.0008]","[0.0714, 0.0005]","[0.2352, 0.0009]"
99,NCE-PLRec,200,1,10000,10,Cosine,0,0.8,,"[0.1427, 0.0006]","[0.0601, 0.0003]","[0.0517, 0.0003]","[0.0459, 0.0002]","[0.0748, 0.0004]","[0.0298, 0.0001]","[0.0704, 0.0004]","[0.1103, 0.0007]","[0.1371, 0.0007]","[0.1579, 0.0008]","[0.0731, 0.0006]","[0.2406, 0.0009]"
100,NCE-PLRec,200,1,10000,10,Cosine,0,0.9,,"[0.1484, 0.0006]","[0.0622, 0.0003]","[0.0535, 0.0003]","[0.0475, 0.0002]","[0.0771, 0.0004]","[0.0309, 0.0001]","[0.0728, 0.0004]","[0.1147, 0.0007]","[0.1424, 0.0007]","[0.1642, 0.0008]","[0.0757, 0.0006]","[0.2512, 0.0009]"
101,NCE-PLRec,200,1,10000,10,Cosine,0,1.0,,"[0.1617, 0.0006]","[0.0667, 0.0003]","[0.0575, 0.0003]","[0.0511, 0.0002]","[0.0825, 0.0004]","[0.0335, 0.0001]","[0.0786, 0.0005]","[0.1249, 0.0007]","[0.1553, 0.0008]","[0.179, 0.0008]","[0.0824, 0.0006]","[0.2765, 0.0009]"
102,NCE-PLRec,200,1,10000,10,Cosine,0,1.1,,"[0.2732, 0.0007]","[0.1059, 0.0004]","[0.0897, 0.0003]","[0.0787, 0.0003]","[0.1335, 0.0005]","[0.049, 0.0002]","[0.1361, 0.0006]","[0.2341, 0.0009]","[0.2838, 0.001]","[0.3216, 0.001]","[0.1586, 0.0008]","[0.458, 0.0011]"
103,NCE-PLRec,200,1,10000,10,Cosine,0,1.2,,"[0.3375, 0.0007]","[0.1328, 0.0004]","[0.1155, 0.0003]","[0.1026, 0.0003]","[0.1575, 0.0006]","[0.0627, 0.0002]","[0.1574, 0.0007]","[0.2942, 0.001]","[0.368, 0.0011]","[0.423, 0.0011]","[0.1851, 0.0009]","[0.5916, 0.0011]"
104,NCE-PLRec,200,1,10000,10,Cosine,0,1.3,,"[0.3251, 0.0007]","[0.1256, 0.0004]","[0.1112, 0.0004]","[0.1004, 0.0003]","[0.146, 0.0006]","[0.065, 0.0002]","[0.1446, 0.0006]","[0.2638, 0.001]","[0.3379, 0.001]","[0.3952, 0.0011]","[0.1615, 0.0008]","[0.588, 0.0011]"
