,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
67,NCE-PLRec,100,1,10000,10,Cosine,0,1.1,,"[0.2081, 0.0009]","[0.1052, 0.0007]","[0.1007, 0.0006]","[0.0969, 0.0005]","[0.1117, 0.0009]","[0.0776, 0.0004]","[0.0955, 0.0007]","[0.1072, 0.0009]","[0.1528, 0.0011]","[0.1944, 0.0012]","[0.0572, 0.0006]","[0.352, 0.0016]"
68,NCE-PLRec,100,1,10000,10,Cosine,0,1.2,,"[0.2007, 0.0009]","[0.1014, 0.0007]","[0.0966, 0.0006]","[0.0928, 0.0006]","[0.1087, 0.0009]","[0.0762, 0.0004]","[0.0912, 0.0006]","[0.0995, 0.0009]","[0.1412, 0.0011]","[0.1797, 0.0012]","[0.0536, 0.0006]","[0.3417, 0.0016]"
69,NCE-PLRec,100,1,10000,10,Cosine,0,1.3,,"[0.1909, 0.0009]","[0.1017, 0.0007]","[0.0958, 0.0006]","[0.0911, 0.0006]","[0.1108, 0.0009]","[0.074, 0.0004]","[0.0916, 0.0006]","[0.0952, 0.0008]","[0.1328, 0.001]","[0.1661, 0.0011]","[0.053, 0.0006]","[0.313, 0.0015]"
70,NCE-PLRec,200,1,1,10,Cosine,0,0.7,,"[0.1448, 0.0007]","[0.084, 0.0006]","[0.0771, 0.0005]","[0.0719, 0.0004]","[0.0941, 0.0008]","[0.0551, 0.0003]","[0.0764, 0.0006]","[0.0805, 0.0007]","[0.1068, 0.0008]","[0.1289, 0.0009]","[0.0473, 0.0006]","[0.2209, 0.0011]"
71,NCE-PLRec,200,1,1,10,Cosine,0,0.8,,"[0.1514, 0.0008]","[0.0872, 0.0006]","[0.0801, 0.0005]","[0.0746, 0.0004]","[0.0979, 0.0008]","[0.0571, 0.0003]","[0.0798, 0.0006]","[0.0846, 0.0007]","[0.1124, 0.0009]","[0.1352, 0.0009]","[0.0498, 0.0006]","[0.2317, 0.0012]"
72,NCE-PLRec,200,1,1,10,Cosine,0,0.9,,"[0.1668, 0.0008]","[0.0941, 0.0006]","[0.0866, 0.0005]","[0.0807, 0.0005]","[0.105, 0.0008]","[0.0613, 0.0003]","[0.0862, 0.0006]","[0.0955, 0.0008]","[0.1272, 0.0009]","[0.1533, 0.001]","[0.0554, 0.0006]","[0.2599, 0.0012]"
73,NCE-PLRec,200,1,1,10,Cosine,0,1.0,,"[0.1911, 0.0008]","[0.1046, 0.0006]","[0.0974, 0.0005]","[0.0912, 0.0005]","[0.1138, 0.0009]","[0.0686, 0.0003]","[0.0956, 0.0006]","[0.1128, 0.0009]","[0.1525, 0.0011]","[0.185, 0.0012]","[0.0626, 0.0007]","[0.3052, 0.0014]"
74,NCE-PLRec,200,1,1,10,Cosine,0,1.1,,"[0.2021, 0.0009]","[0.1052, 0.0007]","[0.1001, 0.0006]","[0.0956, 0.0005]","[0.1113, 0.0009]","[0.0744, 0.0004]","[0.0945, 0.0006]","[0.1095, 0.0009]","[0.1552, 0.0011]","[0.1947, 0.0012]","[0.058, 0.0006]","[0.3373, 0.0015]"
75,NCE-PLRec,200,1,1,10,Cosine,0,1.2,,"[0.1974, 0.0009]","[0.0991, 0.0007]","[0.0951, 0.0006]","[0.0917, 0.0005]","[0.106, 0.0009]","[0.075, 0.0004]","[0.089, 0.0006]","[0.097, 0.0009]","[0.1398, 0.0011]","[0.1792, 0.0012]","[0.0519, 0.0006]","[0.3375, 0.0016]"
76,NCE-PLRec,200,1,1,10,Cosine,0,1.3,,"[0.1891, 0.0009]","[0.1, 0.0007]","[0.0942, 0.0006]","[0.0899, 0.0006]","[0.1085, 0.0009]","[0.0732, 0.0004]","[0.0901, 0.0006]","[0.0936, 0.0008]","[0.1305, 0.001]","[0.1642, 0.0011]","[0.0519, 0.0006]","[0.3114, 0.0015]"
77,NCE-PLRec,200,1,10,10,Cosine,0,0.7,,"[0.1448, 0.0007]","[0.084, 0.0006]","[0.0771, 0.0005]","[0.0719, 0.0004]","[0.0941, 0.0008]","[0.0551, 0.0003]","[0.0764, 0.0006]","[0.0805, 0.0007]","[0.1068, 0.0008]","[0.1289, 0.0009]","[0.0473, 0.0006]","[0.2209, 0.0011]"
78,NCE-PLRec,200,1,10,10,Cosine,0,0.8,,"[0.1514, 0.0008]","[0.0872, 0.0006]","[0.0801, 0.0005]","[0.0746, 0.0004]","[0.0979, 0.0008]","[0.0571, 0.0003]","[0.0798, 0.0006]","[0.0846, 0.0007]","[0.1124, 0.0009]","[0.1352, 0.0009]","[0.0498, 0.0006]","[0.2317, 0.0012]"
79,NCE-PLRec,200,1,10,10,Cosine,0,0.9,,"[0.1668, 0.0008]","[0.0941, 0.0006]","[0.0866, 0.0005]","[0.0807, 0.0005]","[0.105, 0.0008]","[0.0613, 0.0003]","[0.0862, 0.0006]","[0.0955, 0.0008]","[0.1272, 0.0009]","[0.1533, 0.001]","[0.0554, 0.0006]","[0.2599, 0.0012]"
80,NCE-PLRec,200,1,10,10,Cosine,0,1.0,,"[0.1911, 0.0008]","[0.1046, 0.0006]","[0.0974, 0.0005]","[0.0912, 0.0005]","[0.1138, 0.0009]","[0.0686, 0.0003]","[0.0956, 0.0006]","[0.1128, 0.0009]","[0.1525, 0.0011]","[0.185, 0.0012]","[0.0626, 0.0007]","[0.3052, 0.0014]"
81,NCE-PLRec,200,1,10,10,Cosine,0,1.1,,"[0.2021, 0.0009]","[0.1052, 0.0007]","[0.1001, 0.0006]","[0.0956, 0.0005]","[0.1113, 0.0009]","[0.0744, 0.0004]","[0.0945, 0.0006]","[0.1095, 0.0009]","[0.1552, 0.0011]","[0.1947, 0.0012]","[0.058, 0.0006]","[0.3373, 0.0015]"
82,NCE-PLRec,200,1,10,10,Cosine,0,1.2,,"[0.1974, 0.0009]","[0.0991, 0.0007]","[0.0951, 0.0006]","[0.0917, 0.0005]","[0.106, 0.0009]","[0.075, 0.0004]","[0.089, 0.0006]","[0.097, 0.0009]","[0.1398, 0.0011]","[0.1792, 0.0012]","[0.0519, 0.0006]","[0.3375, 0.0016]"
83,NCE-PLRec,200,1,10,10,Cosine,0,1.3,,"[0.1891, 0.0009]","[0.1, 0.0007]","[0.0942, 0.0006]","[0.0899, 0.0006]","[0.1085, 0.0009]","[0.0732, 0.0004]","[0.0901, 0.0006]","[0.0936, 0.0008]","[0.1305, 0.001]","[0.1642, 0.0011]","[0.0519, 0.0006]","[0.3114, 0.0015]"
84,NCE-PLRec,200,1,100,10,Cosine,0,0.7,,"[0.1448, 0.0007]","[0.084, 0.0006]","[0.0771, 0.0005]","[0.0719, 0.0004]","[0.0941, 0.0008]","[0.0551, 0.0003]","[0.0764, 0.0006]","[0.0805, 0.0007]","[0.1068, 0.0008]","[0.1289, 0.0009]","[0.0473, 0.0006]","[0.2209, 0.0011]"
85,NCE-PLRec,200,1,100,10,Cosine,0,0.8,,"[0.1514, 0.0008]","[0.0872, 0.0006]","[0.0801, 0.0005]","[0.0746, 0.0004]","[0.0979, 0.0008]","[0.0571, 0.0003]","[0.0798, 0.0006]","[0.0846, 0.0007]","[0.1124, 0.0009]","[0.1352, 0.0009]","[0.0498, 0.0006]","[0.2317, 0.0012]"
86,NCE-PLRec,200,1,100,10,Cosine,0,0.9,,"[0.1668, 0.0008]","[0.0941, 0.0006]","[0.0866, 0.0005]","[0.0807, 0.0005]","[0.105, 0.0008]","[0.0613, 0.0003]","[0.0862, 0.0006]","[0.0955, 0.0008]","[0.1272, 0.0009]","[0.1533, 0.001]","[0.0554, 0.0006]","[0.2599, 0.0012]"
87,NCE-PLRec,200,1,100,10,Cosine,0,1.0,,"[0.1912, 0.0008]","[0.1046, 0.0006]","[0.0974, 0.0005]","[0.0912, 0.0005]","[0.1138, 0.0009]","[0.0686, 0.0003]","[0.0956, 0.0006]","[0.1128, 0.0009]","[0.1525, 0.0011]","[0.185, 0.0012]","[0.0626, 0.0007]","[0.3052, 0.0014]"
88,NCE-PLRec,200,1,100,10,Cosine,0,1.1,,"[0.2021, 0.0009]","[0.1052, 0.0007]","[0.1001, 0.0006]","[0.0956, 0.0005]","[0.1112, 0.0009]","[0.0744, 0.0004]","[0.0945, 0.0006]","[0.1095, 0.0009]","[0.1553, 0.0011]","[0.1947, 0.0012]","[0.058, 0.0006]","[0.3373, 0.0015]"
89,NCE-PLRec,200,1,100,10,Cosine,0,1.2,,"[0.1974, 0.0009]","[0.0991, 0.0007]","[0.0951, 0.0006]","[0.0917, 0.0005]","[0.106, 0.0009]","[0.075, 0.0004]","[0.089, 0.0006]","[0.097, 0.0009]","[0.1398, 0.0011]","[0.1792, 0.0012]","[0.0519, 0.0006]","[0.3375, 0.0016]"
90,NCE-PLRec,200,1,100,10,Cosine,0,1.3,,"[0.1891, 0.0009]","[0.1, 0.0007]","[0.0942, 0.0006]","[0.0899, 0.0006]","[0.1085, 0.0009]","[0.0732, 0.0004]","[0.0901, 0.0006]","[0.0936, 0.0008]","[0.1306, 0.001]","[0.1642, 0.0011]","[0.0519, 0.0006]","[0.3114, 0.0015]"
91,NCE-PLRec,200,1,1000,10,Cosine,0,0.7,,"[0.1448, 0.0007]","[0.084, 0.0006]","[0.0771, 0.0005]","[0.0719, 0.0004]","[0.0941, 0.0008]","[0.0551, 0.0003]","[0.0764, 0.0006]","[0.0806, 0.0007]","[0.1068, 0.0008]","[0.1289, 0.0009]","[0.0473, 0.0006]","[0.221, 0.0011]"
92,NCE-PLRec,200,1,1000,10,Cosine,0,0.8,,"[0.1514, 0.0008]","[0.0872, 0.0006]","[0.0801, 0.0005]","[0.0746, 0.0004]","[0.0979, 0.0008]","[0.0571, 0.0003]","[0.0798, 0.0006]","[0.0846, 0.0007]","[0.1124, 0.0009]","[0.1352, 0.0009]","[0.0498, 0.0006]","[0.2318, 0.0012]"
93,NCE-PLRec,200,1,1000,10,Cosine,0,0.9,,"[0.1668, 0.0008]","[0.0941, 0.0006]","[0.0866, 0.0005]","[0.0807, 0.0005]","[0.105, 0.0008]","[0.0614, 0.0003]","[0.0862, 0.0006]","[0.0956, 0.0008]","[0.1273, 0.0009]","[0.1534, 0.001]","[0.0554, 0.0006]","[0.2599, 0.0012]"
94,NCE-PLRec,200,1,1000,10,Cosine,0,1.0,,"[0.1912, 0.0008]","[0.1046, 0.0006]","[0.0974, 0.0005]","[0.0913, 0.0005]","[0.1139, 0.0009]","[0.0686, 0.0003]","[0.0956, 0.0006]","[0.1128, 0.0009]","[0.1525, 0.0011]","[0.185, 0.0012]","[0.0626, 0.0007]","[0.3053, 0.0014]"
95,NCE-PLRec,200,1,1000,10,Cosine,0,1.1,,"[0.2021, 0.0009]","[0.1052, 0.0007]","[0.1001, 0.0006]","[0.0956, 0.0005]","[0.1112, 0.0009]","[0.0744, 0.0004]","[0.0945, 0.0006]","[0.1095, 0.0009]","[0.1553, 0.0011]","[0.1947, 0.0012]","[0.058, 0.0006]","[0.3374, 0.0015]"
96,NCE-PLRec,200,1,1000,10,Cosine,0,1.2,,"[0.1974, 0.0009]","[0.0991, 0.0007]","[0.0951, 0.0006]","[0.0917, 0.0005]","[0.106, 0.0009]","[0.075, 0.0004]","[0.089, 0.0006]","[0.097, 0.0009]","[0.1398, 0.0011]","[0.1792, 0.0012]","[0.0519, 0.0006]","[0.3375, 0.0016]"
97,NCE-PLRec,200,1,1000,10,Cosine,0,1.3,,"[0.1891, 0.0009]","[0.1001, 0.0007]","[0.0942, 0.0006]","[0.0899, 0.0006]","[0.1086, 0.0009]","[0.0732, 0.0004]","[0.0901, 0.0006]","[0.0936, 0.0008]","[0.1306, 0.001]","[0.1642, 0.0011]","[0.0519, 0.0006]","[0.3115, 0.0015]"
98,NCE-PLRec,200,1,10000,10,Cosine,0,0.7,,"[0.145, 0.0007]","[0.0841, 0.0006]","[0.0772, 0.0005]","[0.072, 0.0004]","[0.0942, 0.0008]","[0.0552, 0.0003]","[0.0765, 0.0006]","[0.0807, 0.0007]","[0.107, 0.0008]","[0.1292, 0.0009]","[0.0474, 0.0006]","[0.2215, 0.0011]"
99,NCE-PLRec,200,1,10000,10,Cosine,0,0.8,,"[0.1517, 0.0008]","[0.0873, 0.0006]","[0.0803, 0.0005]","[0.0748, 0.0004]","[0.098, 0.0008]","[0.0572, 0.0003]","[0.0799, 0.0006]","[0.0848, 0.0007]","[0.1126, 0.0009]","[0.1355, 0.0009]","[0.0498, 0.0006]","[0.2324, 0.0012]"
100,NCE-PLRec,200,1,10000,10,Cosine,0,0.9,,"[0.1672, 0.0008]","[0.0943, 0.0006]","[0.0867, 0.0005]","[0.0808, 0.0005]","[0.1052, 0.0008]","[0.0615, 0.0003]","[0.0864, 0.0006]","[0.0957, 0.0008]","[0.1276, 0.0009]","[0.1538, 0.001]","[0.0555, 0.0006]","[0.2607, 0.0012]"
101,NCE-PLRec,200,1,10000,10,Cosine,0,1.0,,"[0.1915, 0.0008]","[0.1048, 0.0006]","[0.0975, 0.0005]","[0.0914, 0.0005]","[0.114, 0.0009]","[0.0688, 0.0003]","[0.0957, 0.0006]","[0.1129, 0.0009]","[0.1527, 0.0011]","[0.1853, 0.0012]","[0.0626, 0.0007]","[0.3061, 0.0014]"
102,NCE-PLRec,200,1,10000,10,Cosine,0,1.1,,"[0.2025, 0.0009]","[0.1053, 0.0007]","[0.1002, 0.0006]","[0.0957, 0.0005]","[0.1114, 0.0009]","[0.0746, 0.0004]","[0.0946, 0.0006]","[0.1096, 0.0009]","[0.1554, 0.0011]","[0.1949, 0.0012]","[0.058, 0.0006]","[0.3381, 0.0015]"
103,NCE-PLRec,200,1,10000,10,Cosine,0,1.2,,"[0.1978, 0.0009]","[0.0993, 0.0007]","[0.0953, 0.0006]","[0.0919, 0.0005]","[0.1061, 0.0009]","[0.0752, 0.0004]","[0.0892, 0.0006]","[0.0972, 0.0009]","[0.1399, 0.0011]","[0.1794, 0.0012]","[0.052, 0.0006]","[0.3382, 0.0016]"
104,NCE-PLRec,200,1,10000,10,Cosine,0,1.3,,"[0.1896, 0.0009]","[0.1004, 0.0007]","[0.0945, 0.0006]","[0.0902, 0.0006]","[0.109, 0.0009]","[0.0734, 0.0004]","[0.0904, 0.0006]","[0.0939, 0.0008]","[0.1309, 0.001]","[0.1647, 0.0011]","[0.0521, 0.0006]","[0.3121, 0.0015]"
